"date","prcp","tx","tn","HRmean","HRmax","HRmin","presMean","presMax","presMin","dir","dir123","vel","radMean","radMax","evap"
"2019-08-22",0,27.02,9.38,29.0355104166667,47.4,6.358,732.105208333333,735.2,728.9,59,"ENE",55.692,262.122625,921,55.9691666666667
"2019-08-23",0,22.52,10.23,42.3460416666667,60.84,21.34,733.429166666667,735.8,730.3,330,"NNW",21.276,229.1773125,1026,55.6329166666667
"2019-08-24",0,25.62,9.43,38.0492708333333,62.06,12.07,730.673958333333,732.9,727.3,100,"E",25.236,258.74,904,55.6098958333333
"2019-08-25",0,24.8,11.1,34.8126041666667,51.1,15.51,729.948958333333,732.1,727,23,"NNE",42.408,238.18534375,941,55.6397916666667
"2019-08-26",0,24.95,8.73,23.9196041666667,49.61,1.815,731.223958333333,733.4,728.4,32,"NNE",23.652,277.980885416667,963,55.6258333333333
"2019-08-27",0,22.09,9.89,32.135,52.33,16.5,733.094791666667,735.4,731,74,"ENE",46.512,210.69809375,920,55.6140625
"2019-08-28",0,25.03,8.95,21.0812604166667,35.15,4.879,732.369791666667,735.5,728.8,37,"NE",21.132,276.13496875,947,55.7820833333333
"2019-08-29",0,27.32,9.77,18.7696041666667,37.02,3.05,729.683333333333,731.9,726.6,37,"NE",24.12,276.566041666667,961,55.9810416666667
"2019-08-30",0,27.58,10.27,23.6426666666667,39.09,3.037,728.528125,730.7,724.9,26,"NNE",48.996,266.44765625,957,55.9596875
"2019-08-31",0,25.24,10.32,30.1509895833333,53.75,4.318,729.133333333333,731.8,726.1,20,"NNE",62.82,255.582375,927,55.9782291666667
"2019-09-01",0,26.71,10.39,30.7860416666667,50.13,5.197,728.320833333333,730.6,724.8,220,"SW",25.2,278.588552083333,953,55.9703125
"2019-09-02",0,27.47,10.14,25.39903125,45.75,7.947,727.072916666667,729.3,723.7,96,"E",22.932,279.548052083333,960,55.966875
"2019-09-03",0,24.72,12.76,28.4792083333333,44.83,4.759,728.79375,731.1,726,19,"NNE",48.312,254.518802083333,1072,55.9625
"2019-09-04",0,23.34,11.65,40.6532291666667,56.04,23.19,731.398958333333,733.3,729.5,333,"NNW",38.304,166.640625,988,55.9652083333333
"2019-09-05",0,21.83,11.5,44.3084375,55.41,29.82,732.186458333333,734.1,729.5,51,"NE",41.184,150.640208333333,1025,55.9597916666667
"2019-09-06",0.1,21.14,11.18,49.3088541666667,77.7,27.56,731.744791666667,734.1,728.8,312,"NW",27.756,172.036125,1112,55.9545833333333
"2019-09-07",0,21.59,10.72,39.3340625,52.94,24.5,730.973958333333,732.7,729.1,333,"NNW",43.056,152.7638125,894,55.9614583333333
"2019-09-08",0,20.39,10.22,39.2280208333333,60.63,26.17,731.489583333333,733.4,729.3,284,"W",63,128.47296875,905,55.9773958333333
"2019-09-09",0,26.26,10.17,34.585,58.38,11.37,729.702083333333,732.2,727.3,25,"NNE",40.104,253.389770833333,1007,55.9611458333333
"2019-09-10",0,24.01,10.81,37.1459375,51.96,20.01,728.4375,730.5,725.9,56,"ENE",47.52,206.335395833333,1165,55.9559375
"2019-09-11",0.3,22.51,12.06,45.1753125,74.51,31.86,728.871875,731.4,726,57,"ENE",28.764,133.265708333333,935,55.9482291666667
"2019-09-12",0.5,18.59,10.88,53.0238541666667,82,39.91,731.019791666667,733.3,728.7,41,"NE",21.78,147.030427083333,1290,55.9427083333333
"2019-09-13",0,20.29,11.82,57.3007291666667,82.2,39.89,731.8375,734.8,729.1,181,"S",18.648,135.559677083333,989,55.941875
"2019-09-14",0,25.59,9.62,41.8903125,65.13,22.88,730.49375,732.7,727.5,32,"NNE",24.048,272.636041666667,1037,55.9296875
"2019-09-15",0,27.99,11.14,36.7305208333333,54.44,16.01,729.221875,731.6,726.4,49,"NE",31.968,252.595,1065,55.929375
"2019-09-16",0,30.08,11.99,32.1503125,50.74,10.57,729.613541666667,731.8,727.1,48,"NE",45.972,281.968770833333,1003,55.9452083333333
"2019-09-17",0,26.96,12.59,28.7198958333333,57.51,9.54,729.715625,732.7,726.3,26,"NNE",23.292,286.98371875,993,55.935
"2019-09-18",0,29.36,12.55,26.6886458333333,42.13,2.429,726.503125,729.2,723,32,"NNE",57.888,294.017583333333,1011,55.9442708333333
"2019-09-19",0,29.68,13.57,27.9468958333333,44.47,3.592,726.376041666667,728.6,723.6,287,"WNW",30.06,305.444416666667,1000,55.9220833333333
"2019-09-20",0,25.81,13.03,31.1978125,50.21,9.14,728.834375,731.2,726.3,20,"NNE",43.488,216.200072916667,1056,55.9227083333333
"2019-09-21",0,26.46,13.58,36.9375,54.61,17.35,730.2125,732.1,728.1,31,"NNE",31.32,180.29034375,983,55.9321875
"2019-09-22",0,28.48,14.03,30.9025104166667,51.91,3.398,731.341666666667,733.2,728.5,34,"NNE",36.252,279.113614583333,1038,55.9286458333333
"2019-09-23",0,28.4,12.01,29.7504375,47.32,3.042,732.340625,734.7,729.2,53,"NE",43.74,303.493052083333,1016,55.9371875
"2019-09-24",0,27.66,12.79,30.5375,51.66,16.75,732.161458333333,734.5,729.2,23,"NNE",40.392,298.284520833333,996,55.9242708333333
"2019-09-25",1.1,26.48,12.88,43.7675,87.2,19.59,731.209375,733.7,727.5,43,"NE",60.12,267.180104166667,1171,55.9461458333333
"2019-09-26",0.3,23.66,10.24,51.6411458333333,85.2,19.56,732.786458333333,735.3,729.9,96,"E",27.864,256.89996875,1219,56.09625
"2019-09-27",0,27.1,9.9,24.8503854166667,53.59,0.863,731.085416666667,733.8,727.5,41,"NE",19.656,323.667666666667,1068,56.2340625
"2019-09-28",0,30.2,10.85,15.4800625,31.41,4.676,728.847916666667,730.6,726.1,33,"NNE",22.824,320.7223125,1039,56.2288541666667
"2019-09-29",0,29.39,12.57,22.74665625,39.52,3.679,728.865625,731.5,725.6,24,"NNE",28.548,322.063979166667,1040,56.2352083333333
"2019-09-30",0,27.77,12.45,28.9079166666667,44.12,6.093,726.621875,729.3,723.3,47,"NE",52.992,267.812510416667,1022,56.2298958333333
"2019-10-01",0,25.34,13.2,36.126875,52.08,19.98,725.591666666667,727.7,722.4,10,"N",49.572,224.041677083333,1232,56.2644791666667
"2019-10-02",0,24.67,13.87,37.521625,53.41,6.896,727.126041666667,729.6,724.8,47,"NE",48.888,165.832489583333,974,56.2070833333333
"2019-10-03",0.1,27.19,13.89,39.5502083333333,55.22,21.34,728.304166666667,730.5,725.7,28,"NNE",41.724,236.272572916667,1152,140.562083333333
"2019-10-04",3.1,20.27,12.15,53.2182291666667,83.8,38.29,728.938541666667,730.9,727.1,337,"NNW",24.408,128.279166666667,1281,212.801041666667
"2019-10-05",0.9,22.6,10.22,52.8183333333333,84.9,26.27,727.838541666667,730,725.3,308,"NW",39.096,157.080583333333,1350,211.907291666667
"2019-10-06",4.5,21.14,8.14,64.5134375,91.5,30.71,729.122916666667,731.3,725.8,252,"WSW",35.316,187.723427083333,1279,213.370833333333
"2019-10-07",0,22.57,9.61,47.06625,83.4,8,729.3375,731.6,726.4,33,"NNE",36.576,219.282875,1175,210.95
"2019-10-08",0,25.82,9.38,29.9480416666667,51.56,7.338,730.695833333333,732.8,727.5,28,"NNE",39.996,338.273458333333,1120,205.896875
"2019-10-09",0,26.89,10.61,28.4152083333333,50.55,11.76,731.022916666667,733.6,728,102,"E",36.828,320.69096875,1093,200.277083333333
"2019-10-10",0,27.75,10.46,18.3860104166667,38.99,5.875,729.353125,731.7,726.4,282,"W",30.42,343.6326875,1100,193.89375
"2019-10-11",0,26.45,10.92,22.7597083333333,38.26,2.273,728.417708333333,730.6,725.8,27,"NNE",41.148,343.71728125,1105,187.019791666667
"2019-10-12",0,26.66,12.38,35.1772916666667,52.71,19.67,727.566666666667,730.1,724.3,73,"ENE",43.092,331.451625,1150,180.1125
"2019-10-13",0,26.84,12.18,34.9352083333333,51.38,10.4,727.003125,729.4,724.2,25,"NNE",56.268,323.729364583333,1095,173.24375
"2019-10-14",0.1,24.77,13.34,36.6310416666667,52.9,3.829,729.248958333333,731.4,726.7,268,"W",44.028,176.384989583333,1195,167.261458333333
"2019-10-15",0,25.28,13.56,41.8809375,57.24,23.91,729.972916666667,731.8,727.1,34,"NNE",47.736,267.458552083333,1342,162.9625
"2019-10-16",0,24.6,12.85,42.7554166666667,57.46,27.67,729.125,731,726.1,40,"NE",48.564,263.143166666667,1173,157.526041666667
"2019-10-17",0,26.36,11.9,39.7588541666667,57.36,12.42,728.60625,730.6,726,30,"NNE",45.828,285.431645833333,1247,151.896875
"2019-10-18",0,26.44,12.58,39.5611458333333,57.64,19.26,729.226041666667,731.3,726.5,62,"ENE",43.632,260.12521875,1289,146.013541666667
"2019-10-19",0,23.73,12.85,38.7797083333333,52.75,7.532,730.158333333333,732.3,727,83,"E",34.632,164.383208333333,1166,140.538541666667
"2019-10-20",0,27.91,13.45,34.647875,58.57,6.876,728.242708333333,730.7,724.9,61,"ENE",33.624,321.657583333333,1463,135.814583333333
"2019-10-21",0,28.71,12.52,28.4567708333333,52.79,10.37,728.023958333333,731.4,724.6,50,"NE",32.652,347.280239583333,1126,128.838541666667
"2019-10-22",0,28.79,12.63,34.8459270833333,69.47,4.389,727.669791666667,730.5,723.4,23,"NNE",30.024,317.371458333333,1144,122.036458333333
"2019-10-23",0,29.72,11.95,30.1903229166667,61.18,1.668,727.930208333333,730.6,724,70,"ENE",28.152,359.559416666667,1158,115.169791666667
"2019-10-24",0,27.16,12.99,37.9870833333333,60.64,19.27,729.546875,731.8,726.3,20,"NNE",36.18,313.938302083333,1145,107.921875
"2019-10-25",0,28.3,13.13,35.38875,52.83,11.57,730.330208333333,732.7,727.2,26,"NNE",43.992,281.74125,1226,101.235416666667
"2019-10-26",0,28.22,10.88,34.8059375,60.27,11.38,729.6375,732.5,725.8,52,"NE",36.54,338.574614583333,1097,94.9645833333333
"2019-10-27",0,31.59,13.26,26.7351666666667,52.81,5.475,727.792708333333,730.3,724,24,"NNE",45.324,346.063447916667,1154,87.8708333333333
"2019-10-28",0,29.78,14.88,28.7723958333333,41.82,12.55,727.778125,729.9,725.3,38,"NE",41.436,298.480979166667,1229,80.5545833333333
"2019-10-29",0,30.61,14.23,18.7593958333333,39.87,1.226,727.317708333333,729.5,724.8,51,"NE",44.136,356.9575625,1122,74.14375
"2019-10-30",0,29.86,12.29,14.5245416666667,31.82,5.091,728.204166666667,730.4,725.9,41,"NE",46.368,369.965625,1144,71.6401041666667
"2019-10-31",0.8,28.83,13.29,28.55,69.06,9.36,730.421875,733.4,726,9,"N",73.44,307.409385416667,1184,71.624375
"2019-11-01",0,27.84,12.92,31.5570833333333,53.95,15.12,730.595833333333,733.4,727.1,56,"ENE",36.252,312.33521875,1157,71.6119791666667
"2019-11-02",0,29.11,13.07,25.8111458333333,41.56,12.21,728.063541666667,731,723.9,206,"SSW",29.628,354.807583333333,1128,71.5502083333333
"2019-11-03",0,26.95,13.62,34.8097916666667,46.67,19.99,727.0375,729.9,723.7,30,"NNE",43.452,257.879166666667,1283,71.5372916666667
"2019-11-04",0,29.9,13.54,34.3026041666667,49.35,15.42,725.654166666667,727.7,723.1,225,"SW",23.76,314.500114583333,1256,71.4891666666667
"2019-11-05",0.1,26.98,13.9,44.1222916666667,70.14,13.49,728.038541666667,732,724.6,35,"NE",61.848,274.246010416667,1291,71.3565625
"2019-11-06",0,26.44,13.08,52.7297916666667,74.66,23.56,729.35625,731.4,727.3,53,"NE",40.68,208.7059375,1320,70.9923958333333
"2019-11-07",1.5,24.59,13.52,52.7196875,78.54,29.45,729.26875,731.6,726.5,286,"WNW",21.096,192.67359375,1239,70.7647916666667
"2019-11-08",7,25.56,13.63,52.3534375,76.35,27.86,728.105208333333,730,725.3,36,"NE",33.048,227.831239583333,1262,70.7876041666667
"2019-11-09",1.3,28.34,13.4,48.2076041666667,72.91,15.01,728.080208333333,730.2,725.7,35,"NE",39.528,245.139447916667,1293,70.7882291666667
"2019-11-10",19.4,18.65,10.62,74.2485416666667,97.3,43.11,730.704166666667,732.9,728.3,307,"NW",33.912,99.4975104166667,970,70.806875
"2019-11-11",0,22.62,12.55,66.5808333333333,86.9,41.36,729.986458333333,731.9,726.9,109,"ESE",25.452,152.2919375,1124,70.9558333333333
"2019-11-12",11.7,24.72,10.66,62.3357291666667,96.4,31.88,728.559375,731.1,725.2,329,"NNW",21.204,238.63984375,1330,71.2382291666667
"2019-11-13",0.1,23.56,13.98,55.3448958333333,80.9,30.43,727.707291666667,730.2,724.6,199,"SSW",23.544,177.019833333333,1094,71.1694791666667
"2019-11-14",21.6,18.12,10.76,78.56375,97.5,26.72,730.385416666667,733.1,727.2,274,"W",20.304,68.96075,426.2,71.3195833333333
"2019-11-15",0,24.64,9.22,50.2753125,93.6,24.05,730.490625,732.8,727.1,114,"ESE",23.04,320.031416666667,1151,71.6795833333333
"2019-11-16",0,26.01,10.49,34.8470833333333,62.97,8.49,728.579166666667,731.1,725.1,48,"NE",24.048,332.07578125,1296,71.6277083333333
"2019-11-17",0,26.52,12.44,31.5755625,60.47,1.12,728.35625,730.7,725.1,144,"SE",28.152,316.66203125,1230,71.5604166666667
"2019-11-18",0,27.36,12.41,33.4959375,54.42,14.8,729.878125,732.4,726.6,140,"SE",32.76,356.1605,1227,71.4894791666667
"2019-11-19",0,25.67,11.42,31.6928333333333,54.44,2.762,731.913541666667,734.5,729,97,"E",33.048,297.89584375,1268,71.3230208333333
"2019-11-20",0,27,11.38,29.6750416666667,43.57,6.994,730.994791666667,734,727.4,201,"SSW",22.644,369.68859375,1197,71.2801041666667
"2019-11-21",1.7,27.8,12.81,41.7411458333333,78.83,11.1,729.604166666667,731.9,725.3,244,"WSW",39.168,304.758625,1132,71.2772916666667
"2019-11-22",0,26.31,10.93,43.3513541666667,73.24,18.29,729.266666666667,731.7,725.3,36,"NE",53.604,317.390416666667,1250,71.2682291666667
"2019-11-23",10.9,16.56,11.01,65.1015625,93.2,19.44,731.414583333333,733.6,729.1,119,"ESE",37.08,104.978895833333,1454,71.2155208333333
"2019-11-24",3.2,23.27,10.71,57.1020833333333,92.2,28.15,728.620833333333,731.6,724.7,269,"W",23.832,246.7871875,1435,71.2144791666667
"2019-11-25",0,28.48,13.4,47.7277083333333,64.36,21.26,725.988541666667,727.9,722.3,45,"NE",37.08,272.732854166667,1173,71.23375
"2019-11-26",9.1,26.31,13.06,48.7275,83.5,25.71,725.598958333333,728.2,723.4,18,"NNE",39.78,246.728114583333,1361,71.1520833333333
"2019-11-27",0,26.93,14.16,54.5702083333333,74.6,24.35,727.853125,730.3,724.8,34,"NNE",45.756,281.520739583333,1142,71.0104166666667
"2019-11-28",0,26.9,14.19,53.43875,78.59,18.82,727.739583333333,729.9,724.5,129,"SE",18.54,256.228625,1022,70.9876041666667
"2019-11-29",0,30.23,14.09,42.4553125,74.14,11.94,726.138541666667,728.7,722.7,191,"S",25.236,341.7375,1275,71.0435416666667
"2019-11-30",0,26.75,14.11,40.8986458333333,56.79,24.99,726.639583333333,728.5,724.5,50,"NE",40.716,258.127447916667,1227,71.1041666666667
"2019-12-01",0,25.17,14.77,51.13375,66.56,27.56,730.061458333333,732.3,728.3,346,"N",36.936,217.45671875,1301,71.0952083333333
"2019-12-02",1.6,23.46,13.07,59.3017708333333,88.7,17.85,729.844791666667,732.4,726.5,245,"WSW",15.12,202.825760416667,1141,71.0761458333333
"2019-12-03",0,27.94,13.08,44.7886458333333,63.12,23.85,725.920833333333,728.3,722.3,50,"NE",36.396,310.053135416667,1290,71.0934375
"2019-12-04",0.1,24.04,14.28,46.64534375,63.2,6.523,726.489583333333,728.7,724.9,46,"NE",39.204,139.42853125,1035,71.0976041666667
"2019-12-05",2.6,21.54,13.31,61.0257291666667,80.9,41.28,728.892708333333,730.7,727.2,352,"N",30.96,162.0645,1115,71.094375
"2019-12-06",0,26.88,11.99,56.4582291666667,86.7,27.37,728.151041666667,730.3,725.8,150,"SSE",29.052,204.237708333333,1282,71.0810416666667
"2019-12-07",0.5,25.93,13.57,51.6760416666667,76.58,30.21,727.054166666667,729.7,723.1,0,"N",23.04,272.454145833333,1313,71.095
"2019-12-08",8.8,23.81,11.5,61.2808333333333,94.9,36.11,727.164583333333,729.1,724.4,58,"ENE",36.828,208.441697916667,934,71.0823958333333
"2019-12-09",0,25.7,13.25,51.2823958333333,70.58,26.91,727.373958333333,729.7,724.7,114,"ESE",28.764,256.8488125,1325,71.0847916666667
"2019-12-10",0,28.01,14.38,50.6215625,77.1,23.44,727.584375,729.9,724.2,36,"NE",32.256,311.86865625,1133,71.2446875
"2019-12-11",0,26.87,14.09,44.511875,71.49,8.31,727.446875,729.8,724.5,141,"SE",30.132,260.879708333333,1349,71.3905208333333
"2019-12-12",9.7,28.57,12.7,44.7648958333333,66,9.87,727.995833333333,731.4,724.7,246,"WSW",62.316,236.130114583333,1246,71.4184375
"2019-12-13",0.1,22.82,11.16,53.5138541666667,83.8,35.32,730.24375,732.5,727.5,36,"NE",30.096,260.77603125,1249,71.483125
"2019-12-14",0,25.46,11.91,40.3261458333333,70.69,7.82,729.125,731.3,725.6,48,"NE",35.784,264.572760416667,1373,71.4829166666667
"2019-12-15",0,29.04,14.41,37.130375,61.65,7.396,727.629166666667,730.4,724.1,138,"SE",31.968,319.609854166667,1155,71.3965625
"2019-12-16",0.1,26.41,13.35,46.42425,79.86,7.858,726.88125,730.2,723.2,236,"WSW",33.552,248.674520833333,1145,71.359375
"2019-12-17",5.3,26.2,11.48,55.879375,86.3,28.87,727.294791666667,729.7,724.3,52,"NE",56.448,241.4240625,1428,71.3488541666667
"2019-12-18",0,23.88,9.87,59.1584375,86.7,36.57,728.125,730.3,725.3,203,"SSW",15.732,225.718375,1112,71.3057291666667
"2019-12-19",0,26.5,12.79,45.9878125,73.61,19.8,728.103125,730.5,724.9,75,"E",28.8,300.940083333333,1331,70.9490625
"2019-12-20",0,28.91,14.4,41.9769791666667,63.92,22.1,727.228125,730.2,723.5,35,"NE",44.892,318.386260416667,1249,70.5725
"2019-12-21",0,26.82,13.79,46.29734375,60.96,4.693,728.215625,729.5,727.1,80,"E",36.036,247.574770833333,1116,70.4813541666667
"2019-12-22",0,25.91,12.55,48.9271041666667,70,7.102,729.1,731.3,726.5,89,"E",33.84,229.853854166667,1269,70.4795833333333
"2019-12-23",0,27.16,14.02,47.1041666666667,73.24,19.91,729.944791666667,732,726.5,125,"SE",34.956,236.462875,1237,70.4879166666667
"2019-12-24",0,29.41,12.98,40.7683333333333,70.12,17.99,728.289583333333,731.6,724.4,312,"NW",26.604,335.848322916667,1176,70.4770833333333
"2019-12-25",0,29.85,14.93,39.9965625,59.16,18.35,727.463541666667,730.2,725.3,23,"NNE",42.372,260.789239583333,1301,70.4427083333333
"2019-12-26",0,26.21,14.14,43.0934895833333,61.04,3.915,729.809375,732.2,727,67,"ENE",34.632,223.8178125,1261,70.4267708333333
"2019-12-27",0,28.42,13.88,44.4236458333333,66.24,16.07,729.348958333333,731.8,725.5,32,"NNE",45.864,273.64409375,1274,70.450625
"2019-12-28",3.6,24.29,11.89,56.8884375,94.6,17.71,729.710416666667,732,726.8,97,"E",20.016,242.81584375,1355,70.4046875
"2019-12-29",1.3,21.51,11.79,58.4290625,86.7,29.33,729.461458333333,731.7,727.1,102,"E",22.464,164.082052083333,1065,70.3920833333333
"2019-12-30",5.2,20.77,12.57,72.4403125,94.2,43.19,728.991666666667,730.9,726.5,120,"ESE",24.156,154.040666666667,1131,70.3973958333333
"2019-12-31",22.5,19.81,11.92,81.2033333333333,97.4,47.27,729.565625,732.1,727,166,"S",24.84,149.598625,1316,70.5211458333333
"2020-01-01",25,18.15,11.25,84.5316666666667,96.1,61.04,730.225,732,727.4,215,"SW",18.576,117.547947916667,1013,71.1819791666667
"2020-01-02",4,17.74,9.62,79.2395833333333,95.1,56.46,731.613541666667,733.1,729.5,274,"W",14.328,94.519125,422.5,72.0830208333333
"2020-01-03",0.9,22.92,12.06,69.7286458333333,94.6,36.31,731.239583333333,733.6,728.1,152,"SSE",13.536,208.124447916667,867,72.0751041666667
"2020-01-04",36.7,23.27,11.05,73.8071875,96.8,19.13,729.858333333333,732.5,726,306,"NW",36.936,253.648427083333,1293,83.4754166666667
"2020-01-05",10.7,24.42,11.08,69.8782291666667,95.6,39.71,727.217708333333,730.5,723.2,262,"W",17.712,275.361489583333,1223,110.398958333333
"2020-01-06",0,24.44,12.68,40.5841666666667,70.53,14.43,725.082291666667,727.1,722.5,59,"ENE",24.948,252.07953125,1453,107.358333333333
"2020-01-07",0.1,22.34,13.43,46.54825,74.26,7.277,727.491666666667,729.5,725.2,309,"NW",24.372,157.202635416667,1048,104.460416666667
"2020-01-08",0,27.51,12.53,48.0054166666667,84,10.77,726.903125,729.3,723.7,236,"WSW",16.524,295.155416666667,1284,101.267708333333
"2020-01-09",0,29.44,13.83,31.0610833333333,64.83,3.698,726.814583333333,729,724.1,36,"NE",27.828,329.865385416667,1161,95.6395833333333
"2020-01-10",0,26.25,14.55,42.8140625,62.66,23.36,728.325,730.3,726.4,263,"W",25.416,275.96596875,1318,89.9885416666667
"2020-01-11",16.4,21.75,12.1,67.1313125,92.8,6.626,730.367708333333,732.2,727.5,274,"W",19.872,202.67940625,1429,98.6260416666667
"2020-01-12",7.5,24.96,11.67,61.5947916666667,90.9,20.36,730.303125,732.4,727.6,27,"NNE",26.316,268.146739583333,1317,101.1375
"2020-01-13",5.4,22.28,11.43,59.4455208333333,93.4,12.64,730.023958333333,732.1,726.9,15,"NNE",20.844,205.70090625,1029,108.15625
"2020-01-14",0,24.75,12.59,49.1414583333333,77.45,1.213,728.195833333333,730.5,725.2,61,"ENE",46.008,276.4864375,1393,104.946875
"2020-01-15",1,26.27,13.26,51.3789791666667,82.3,2.037,728.18125,730.4,725.4,45,"NE",37.296,284.827645833333,1419,101.115625
"2020-01-16",6.5,24.95,13.06,61.9389473684211,93.3,3.961,731.278947368421,734.8,728.7,297,"WNW",36.756,233.922031578947,1315,97.7305263157895
"2020-01-17",6,24.18,10.09,59.604,94.6,3.235,733.159375,735.1,730.1,30,"NNE",28.548,249.209375,1167,104.676041666667
"2020-01-18",0,25.32,12.16,47.1867708333333,71.65,9.6,731.633333333333,733.9,728.6,330,"NNW",24.66,293.800729166667,1294,100.851041666667
"2020-01-19",1.4,25.95,13.15,54.523125,86.1,6.44,730.954166666667,733.3,727.2,10,"N",34.128,247.632822916667,1339,97.359375
"2020-01-20",0.2,25.13,13.36,56.3529895833333,90,3.277,729.91875,732.5,726.6,134,"SE",15.948,210.4749375,1447,94.1520833333333
"2020-01-21",8.5,24.03,12.29,64.5244791666667,94.4,17.08,728.729166666667,730.8,726,326,"NNW",20.736,153.01325,943,96.2479166666667
"2020-01-22",12.1,19.68,11.49,73.4146875,93.9,31.25,730.219791666667,732.6,728.1,330,"NNW",19.332,133.6308125,930,105.076041666667
"2020-01-23",0,25.39,11.6,50.3527604166667,79.43,2.705,729.38125,731.5,726.2,124,"ESE",21.744,282.688239583333,1257,107.626041666667
"2020-01-24",0,25.54,14.03,34.68771875,70.26,2.487,729.383333333333,731.3,727,193,"S",23.832,336.288979166667,1363,102.810416666667
"2020-01-25",0,26.46,11.33,36.851375,74.17,0.442,730.666666666667,732.5,728.4,230,"SW",21.276,359.85925,1129,96.7260416666667
"2020-01-26",0,27.25,11.36,30.0938958333333,50.48,1.022,730.720833333333,733.5,727.1,344,"NNW",20.232,358.20765625,1111,90.2958333333333
